Cus.ID,Date,Cus. Location,Age,Gender,Mobile Name,Sell Price,Does he/she Come from Facebook Page?,Does he/she Followed Our Page?,Did he/she buy any mobile before?,Did he/she hear of our shop before?
7380,01-02-2025,Inside Rangamati,47,M,iQOO Z7 5G 6/128,25224.0,No,Yes,No,Yes
7381,01-02-2025,Rangamati Sadar,31,F,Vivo Y200 5G 6/128,22762.0,No,Yes,Yes,Yes
7382,01-02-2025,Rangamati Sadar,38,M,Narzo N53 4/64,24043.0,No,Yes,No,No
7383,01-02-2025,Inside Rangamati,30,M,Moto G85 5G 8/128,18768.0,No,No,No,No
7384,01-02-2025,Inside Rangamati,29,F,Note 14 Pro 5G 8/256,17935.0,No,Yes,No,No
7385,01-02-2025,Outside Rangamati,46,F,Pixel 7a 8/128,26543.0,No,Yes,Yes,Yes
7386,01-02-2025,Rangamati Sadar,33,M,iPhone 16 Pro 256GB,23466.0,Yes,No,No,Yes
7387,02-02-2025,Outside Rangamati,21,F,Moto G85 5G 8/128,26236.0,Yes,Yes,No,Yes
7388,02-02-2025,Rangamati Sadar,29,F,iPhone 16 Pro Max 1TB,49218.0,No,Yes,No,Yes
7389,02-02-2025,Rangamati Sadar,39,F,Note 11S 6/128,16168.0,No,Yes,No,Yes
7390,02-02-2025,Inside Rangamati,23,M,Pixel 7a 8/128,26699.0,Yes,No,Yes,Yes
7391,02-02-2025,Outside Rangamati,25,M,Pixel 7a 8/128,14250.0,No,No,No,No
7392,02-02-2025,Outside Rangamati,46,M,Galaxy M35 5G 8/128,18975.0,No,No,No,Yes
7393,02-02-2025,Inside Rangamati,19,F,Vivo Y200 5G 6/128,25319.0,Yes,Yes,No,Yes
7394,02-02-2025,Outside Rangamati,30,M,Vivo T3x 5G 8/128,26962.0,No,No,No,Yes
7395,02-02-2025,Inside Rangamati,39,F,Galaxy S24 Ultra 12/256,103766.0,No,No,No,No
7396,02-02-2025,Outside Rangamati,39,F,R-70 Turbo 5G 6/128,25422.0,Yes,No,No,No
7397,02-02-2025,Outside Rangamati,31,M,Note 14 Pro 5G 8/256,20055.0,Yes,No,No,Yes
7398,02-02-2025,Inside Rangamati,27,F,Galaxy M35 5G 8/128,26334.0,No,No,No,Yes
7399,02-02-2025,Inside Rangamati,20,M,iQOO Neo 9 Pro 5G 12/256,14827.0,Yes,No,Yes,No
7400,02-02-2025,Inside Rangamati,30,F,Galaxy A55 5G 8/128,24565.0,Yes,No,No,Yes
7401,02-02-2025,Outside Rangamati,44,M,iPhone 16 Pro 256GB,141977.0,Yes,No,No,Yes
7402,02-02-2025,Rangamati Sadar,18,F,Pixel 8 Pro 12/256,26073.0,No,No,No,No
7403,02-02-2025,Rangamati Sadar,43,F,iPhone 16 Pro 256GB,13572.0,No,Yes,No,Yes
7404,02-02-2025,Outside Rangamati,42,F,iQOO Neo 9 Pro 5G 12/256,40082.0,No,Yes,Yes,No
7405,02-02-2025,Inside Rangamati,37,F,Galaxy S24 Ultra 12/256,19638.0,No,No,No,Yes
7406,02-02-2025,Rangamati Sadar,37,F,iQOO Z7 5G 6/128,21496.0,Yes,No,Yes,Yes
7407,02-02-2025,Inside Rangamati,21,F,iQOO Z7 5G 6/128,26136.0,Yes,No,No,No
7408,02-02-2025,Rangamati Sadar,37,M,Galaxy S24 Ultra 12/256,15464.0,No,No,No,Yes
7409,02-02-2025,Outside Rangamati,33,M,Vivo T3x 5G 8/128,15815.0,No,No,No,Yes
7410,02-02-2025,Inside Rangamati,25,F,Note 11S 6/128,16992.0,No,Yes,Yes,No
7411,02-02-2025,Outside Rangamati,49,F,Pixel 7a 8/128,44975.0,No,No,No,Yes
7412,02-02-2025,Inside Rangamati,39,F,iPhone 16 Pro 256GB,19938.0,Yes,No,No,No
7413,02-02-2025,Rangamati Sadar,21,F,iPhone 16 Pro Max 1TB,17253.0,Yes,Yes,Yes,No
7414,02-02-2025,Rangamati Sadar,42,F,Vivo T3x 5G 8/128,25952.0,Yes,No,Yes,Yes
7415,02-02-2025,Inside Rangamati,38,M,Galaxy S24 Ultra 12/256,23101.0,Yes,Yes,Yes,No
7416,02-02-2025,Rangamati Sadar,36,M,Narzo N53 4/64,26192.0,No,No,Yes,Yes
7417,02-02-2025,Inside Rangamati,39,M,Note 11S 6/128,19167.0,No,No,Yes,Yes
7418,02-02-2025,Rangamati Sadar,40,M,Narzo N53 4/64,16434.0,No,Yes,No,No
7419,02-02-2025,Outside Rangamati,44,M,Galaxy S24 Ultra 12/256,19535.0,Yes,Yes,Yes,Yes
7420,02-02-2025,Rangamati Sadar,29,M,Galaxy A55 5G 8/128,39878.0,No,No,No,No
7421,02-02-2025,Rangamati Sadar,38,M,iQOO Neo 9 Pro 5G 12/256,22428.0,No,Yes,Yes,No
7422,02-02-2025,Inside Rangamati,48,F,Galaxy M35 5G 8/128,21367.0,No,No,No,Yes
7423,03-02-2025,Rangamati Sadar,45,F,iQOO Neo 9 Pro 5G 12/256,40985.0,No,No,No,Yes
7424,03-02-2025,Inside Rangamati,40,F,iPhone 16 Pro Max 1TB,22304.0,No,No,No,No
7425,03-02-2025,Outside Rangamati,21,F,Narzo N53 4/64,21986.0,No,Yes,No,Yes
7426,03-02-2025,Inside Rangamati,18,M,Galaxy S24 Ultra 12/256,24207.0,Yes,Yes,No,No
7427,03-02-2025,Rangamati Sadar,46,M,Vivo T3x 5G 8/128,26289.0,No,No,No,No
7428,03-02-2025,Inside Rangamati,30,M,iQOO Neo 9 Pro 5G 12/256,26625.0,No,No,Yes,Yes
7429,03-02-2025,Rangamati Sadar,48,F,iQOO Z7 5G 6/128,24781.0,No,Yes,No,Yes
7430,03-02-2025,Rangamati Sadar,24,M,iPhone 16 Pro 256GB,15429.0,No,Yes,Yes,Yes
7431,03-02-2025,Inside Rangamati,44,M,iQOO Neo 9 Pro 5G 12/256,40150.0,No,No,Yes,No
7432,03-02-2025,Rangamati Sadar,22,F,R-70 Turbo 5G 6/128,22667.0,No,No,No,No
7433,03-02-2025,Inside Rangamati,37,F,iQOO Neo 9 Pro 5G 12/256,40171.0,No,No,No,No
7434,03-02-2025,Rangamati Sadar,49,M,iQOO Neo 9 Pro 5G 12/256,40580.0,No,Yes,Yes,No
7435,03-02-2025,Rangamati Sadar,47,M,Note 14 Pro 5G 8/256,36659.0,Yes,Yes,Yes,No
7436,03-02-2025,Rangamati Sadar,26,F,Narzo N53 4/64,24137.0,No,Yes,No,No
7437,03-02-2025,Inside Rangamati,19,M,Galaxy M35 5G 8/128,26219.0,No,No,No,Yes
7438,03-02-2025,Inside Rangamati,44,F,Galaxy S24 Ultra 12/256,14476.0,No,No,No,Yes
7439,03-02-2025,Inside Rangamati,39,F,iQOO Z7 5G 6/128,20374.0,No,No,No,Yes
7440,03-02-2025,Rangamati Sadar,33,F,Pixel 8 Pro 12/256,18632.0,Yes,Yes,No,No
7441,03-02-2025,Rangamati Sadar,40,M,Redmi Note 12 Pro 8/128,19526.0,No,Yes,No,No
7442,03-02-2025,Rangamati Sadar,27,M,iPhone 16 Pro Max 1TB,15859.0,No,No,No,No
7443,03-02-2025,Inside Rangamati,42,M,R-70 Turbo 5G 6/128,13101.0,Yes,No,Yes,No
7444,03-02-2025,Rangamati Sadar,21,M,Pixel 7a 8/128,22183.0,Yes,Yes,No,No
7445,04-02-2025,Inside Rangamati,47,M,iQOO Z7 5G 6/128,20194.0,No,No,No,No
7446,04-02-2025,Inside Rangamati,23,M,Galaxy S24 Ultra 12/256,42259.0,No,No,No,No
7447,04-02-2025,Inside Rangamati,48,M,Galaxy A55 5G 8/128,20672.0,Yes,Yes,No,Yes
7448,04-02-2025,Rangamati Sadar,50,F,iPhone 16 Pro 256GB,50803.0,No,Yes,No,Yes
7449,04-02-2025,Outside Rangamati,46,F,iPhone 16 Pro Max 1TB,74981.0,Yes,No,No,Yes
7450,04-02-2025,Outside Rangamati,30,F,iQOO Z7 5G 6/128,25863.0,No,No,No,Yes
7451,04-02-2025,Rangamati Sadar,38,M,Vivo T3x 5G 8/128,24645.0,Yes,No,No,Yes
7452,04-02-2025,Outside Rangamati,32,F,iPhone 16 Pro Max 1TB,34482.0,Yes,No,No,Yes
7453,04-02-2025,Rangamati Sadar,42,F,Note 11S 6/128,14212.0,No,Yes,No,Yes
7454,04-02-2025,Rangamati Sadar,30,F,iPhone 16 Pro 256GB,16049.0,No,Yes,Yes,No
7455,04-02-2025,Outside Rangamati,42,F,Narzo N53 4/64,18088.0,Yes,No,No,Yes
7456,04-02-2025,Rangamati Sadar,26,F,Pixel 7a 8/128,44669.0,Yes,Yes,No,No
7457,04-02-2025,Rangamati Sadar,44,M,Pixel 8 Pro 12/256,13880.0,No,No,No,Yes
7458,04-02-2025,Rangamati Sadar,22,F,Redmi Note 12 Pro 8/128,27720.0,No,No,Yes,No
7459,04-02-2025,Inside Rangamati,39,M,Redmi Note 12 Pro 8/128,25649.0,No,No,No,Yes
7460,04-02-2025,Rangamati Sadar,44,F,R-70 Turbo 5G 6/128,23836.0,No,No,No,Yes
7461,04-02-2025,Inside Rangamati,18,M,Pixel 8 Pro 12/256,17990.0,No,Yes,No,No
7462,04-02-2025,Rangamati Sadar,32,M,Pixel 7a 8/128,26630.0,No,Yes,No,No
7463,04-02-2025,Outside Rangamati,24,M,Redmi Note 12 Pro 8/128,23864.0,Yes,No,No,Yes
7464,04-02-2025,Inside Rangamati,23,M,Vivo Y200 5G 6/128,22802.0,No,No,No,No
7465,04-02-2025,Inside Rangamati,20,M,Galaxy S24 Ultra 12/256,18523.0,No,No,No,Yes
7466,04-02-2025,Rangamati Sadar,27,F,Moto G85 5G 8/128,25903.0,No,No,No,Yes
7467,04-02-2025,Rangamati Sadar,41,M,iPhone 16 Pro 256GB,44213.0,No,Yes,No,No
7468,04-02-2025,Rangamati Sadar,49,F,Moto G85 5G 8/128,17528.0,No,Yes,No,Yes
7469,04-02-2025,Outside Rangamati,46,F,iPhone 16 Pro Max 1TB,72272.0,No,No,No,No
7470,04-02-2025,Inside Rangamati,26,F,Galaxy S24 Ultra 12/256,19401.0,Yes,Yes,No,No
7471,04-02-2025,Outside Rangamati,34,M,Redmi Note 12 Pro 8/128,16802.0,No,No,Yes,No
7472,04-02-2025,Inside Rangamati,20,F,Galaxy S24 Ultra 12/256,21797.0,Yes,No,No,Yes
7473,04-02-2025,Rangamati Sadar,41,F,Pixel 7a 8/128,12811.0,No,No,Yes,No
7474,04-02-2025,Inside Rangamati,25,M,iPhone 16 Pro Max 1TB,49366.0,No,No,Yes,No
7475,04-02-2025,Outside Rangamati,21,F,Note 11S 6/128,17813.0,Yes,Yes,No,Yes
7476,04-02-2025,Outside Rangamati,22,F,iPhone 16 Pro 256GB,13122.0,No,No,Yes,No
7477,04-02-2025,Inside Rangamati,35,M,iQOO Z7 5G 6/128,14501.0,No,Yes,No,Yes
7478,04-02-2025,Rangamati Sadar,19,F,iQOO Z7 5G 6/128,19298.0,No,No,Yes,Yes
7479,04-02-2025,Rangamati Sadar,19,F,Narzo N53 4/64,24589.0,Yes,No,Yes,No
7480,04-02-2025,Rangamati Sadar,23,F,iQOO Z7 5G 6/128,21682.0,Yes,Yes,No,No
7481,04-02-2025,Outside Rangamati,34,M,iQOO Z7 5G 6/128,26866.0,Yes,Yes,No,Yes
7482,04-02-2025,Outside Rangamati,44,F,Redmi Note 12 Pro 8/128,26853.0,No,Yes,No,Yes
7483,04-02-2025,Rangamati Sadar,50,M,Pixel 8 Pro 12/256,20951.0,No,No,No,Yes
7484,04-02-2025,Outside Rangamati,39,F,Galaxy M35 5G 8/128,25765.0,No,Yes,No,Yes
7485,05-02-2025,Rangamati Sadar,46,F,Vivo Y200 5G 6/128,13430.0,No,No,No,Yes
7486,05-02-2025,Outside Rangamati,43,F,Pixel 8 Pro 12/256,19611.0,Yes,No,Yes,No
7487,05-02-2025,Rangamati Sadar,34,M,Vivo Y200 5G 6/128,24012.0,Yes,No,No,Yes
7488,05-02-2025,Inside Rangamati,31,M,Narzo N53 4/64,13598.0,Yes,Yes,No,Yes
7489,05-02-2025,Outside Rangamati,23,F,Pixel 7a 8/128,13612.0,No,No,No,Yes
7490,05-02-2025,Inside Rangamati,39,M,R-70 Turbo 5G 6/128,18579.0,Yes,No,No,Yes
7491,05-02-2025,Rangamati Sadar,39,F,Note 14 Pro 5G 8/256,36672.0,No,No,Yes,No
7492,05-02-2025,Inside Rangamati,44,F,Note 11S 6/128,18760.0,No,Yes,No,No
7493,05-02-2025,Inside Rangamati,29,M,Galaxy A55 5G 8/128,14814.0,No,No,No,Yes
7494,05-02-2025,Inside Rangamati,44,F,iPhone 16 Pro 256GB,17212.0,No,No,No,Yes
7495,05-02-2025,Rangamati Sadar,30,M,Vivo T3x 5G 8/128,17102.0,Yes,No,No,Yes
7496,05-02-2025,Outside Rangamati,42,F,Moto G85 5G 8/128,24284.0,Yes,No,No,Yes
7497,05-02-2025,Outside Rangamati,23,F,Narzo N53 4/64,18859.0,No,No,No,No
7498,05-02-2025,Outside Rangamati,35,M,Narzo N53 4/64,23527.0,No,Yes,Yes,Yes
7499,05-02-2025,Outside Rangamati,50,F,Redmi Note 12 Pro 8/128,13468.0,No,Yes,Yes,No
7500,05-02-2025,Inside Rangamati,42,F,Redmi Note 12 Pro 8/128,18108.0,No,No,No,Yes
7501,05-02-2025,Outside Rangamati,37,M,Pixel 7a 8/128,21100.0,No,Yes,Yes,Yes
7502,05-02-2025,Outside Rangamati,23,M,Vivo Y200 5G 6/128,23354.0,No,No,No,No
7503,05-02-2025,Outside Rangamati,35,M,Narzo N53 4/64,13229.0,Yes,No,No,Yes
7504,05-02-2025,Rangamati Sadar,42,M,Galaxy M35 5G 8/128,14714.0,No,No,No,No
7505,05-02-2025,Outside Rangamati,32,F,Note 14 Pro 5G 8/256,19845.0,No,Yes,No,Yes
7506,05-02-2025,Inside Rangamati,21,F,Galaxy S24 Ultra 12/256,39885.0,No,No,No,Yes
7507,05-02-2025,Inside Rangamati,41,F,iPhone 16 Pro Max 1TB,44348.0,No,No,No,No
7508,05-02-2025,Outside Rangamati,20,M,Pixel 7a 8/128,17043.0,Yes,No,No,Yes
7509,05-02-2025,Outside Rangamati,20,M,R-70 Turbo 5G 6/128,17332.0,Yes,No,No,No
7510,05-02-2025,Inside Rangamati,26,F,Galaxy A55 5G 8/128,23018.0,No,No,No,Yes
7511,05-02-2025,Outside Rangamati,24,M,Pixel 8 Pro 12/256,22580.0,No,No,No,Yes
7512,05-02-2025,Rangamati Sadar,19,F,Moto G85 5G 8/128,18881.0,No,No,No,Yes
7513,05-02-2025,Rangamati Sadar,30,F,Vivo Y200 5G 6/128,16818.0,Yes,Yes,No,No
7514,05-02-2025,Rangamati Sadar,18,F,Narzo N53 4/64,23607.0,No,Yes,No,No
7515,05-02-2025,Outside Rangamati,44,F,Galaxy A55 5G 8/128,23492.0,No,No,No,Yes
7516,05-02-2025,Inside Rangamati,42,M,iQOO Z7 5G 6/128,16504.0,No,No,No,No
7517,05-02-2025,Inside Rangamati,23,M,Note 11S 6/128,17936.0,Yes,No,Yes,Yes
7518,05-02-2025,Inside Rangamati,39,M,iQOO Z7 5G 6/128,24371.0,Yes,No,Yes,No
7519,05-02-2025,Outside Rangamati,31,M,iPhone 16 Pro 256GB,17348.0,No,No,No,Yes
7520,05-02-2025,Inside Rangamati,41,M,Pixel 7a 8/128,26025.0,No,No,No,Yes
7521,05-02-2025,Outside Rangamati,40,M,Galaxy A55 5G 8/128,21346.0,No,No,No,No
7522,05-02-2025,Rangamati Sadar,49,F,iQOO Z7 5G 6/128,22838.0,No,No,No,Yes
7523,05-02-2025,Inside Rangamati,49,F,Vivo Y200 5G 6/128,26188.0,Yes,No,No,Yes
7524,05-02-2025,Inside Rangamati,28,F,iQOO Neo 9 Pro 5G 12/256,18566.0,Yes,Yes,Yes,Yes
7525,06-02-2025,Rangamati Sadar,50,F,Narzo N53 4/64,19054.0,Yes,Yes,No,Yes
7526,06-02-2025,Outside Rangamati,21,M,iQOO Z7 5G 6/128,20259.0,Yes,Yes,No,No
7527,06-02-2025,Rangamati Sadar,26,M,Pixel 8 Pro 12/256,33632.0,No,No,Yes,Yes
7528,06-02-2025,Inside Rangamati,43,F,iQOO Z7 5G 6/128,23990.0,No,No,No,No
7529,06-02-2025,Rangamati Sadar,28,F,Pixel 8 Pro 12/256,20477.0,No,Yes,No,No
7530,06-02-2025,Outside Rangamati,25,M,R-70 Turbo 5G 6/128,15711.0,No,Yes,Yes,No
7531,06-02-2025,Rangamati Sadar,22,M,iQOO Z7 5G 6/128,21726.0,Yes,No,Yes,No
7532,06-02-2025,Outside Rangamati,42,F,Galaxy S24 Ultra 12/256,32226.0,No,Yes,Yes,No
7533,06-02-2025,Outside Rangamati,36,F,Note 11S 6/128,24206.0,No,Yes,Yes,No
7534,06-02-2025,Inside Rangamati,47,M,iPhone 16 Pro 256GB,13132.0,Yes,Yes,No,Yes
7535,06-02-2025,Rangamati Sadar,25,F,iPhone 16 Pro 256GB,23494.0,No,Yes,Yes,No
7536,06-02-2025,Rangamati Sadar,39,F,Redmi Note 12 Pro 8/128,26320.0,Yes,No,No,Yes
7537,06-02-2025,Inside Rangamati,29,F,Moto G85 5G 8/128,26050.0,No,No,Yes,Yes
7538,06-02-2025,Rangamati Sadar,21,M,Vivo T3x 5G 8/128,23528.0,No,No,No,Yes
7539,06-02-2025,Rangamati Sadar,40,F,Moto G85 5G 8/128,23863.0,No,Yes,No,Yes
7540,06-02-2025,Rangamati Sadar,42,F,Galaxy A55 5G 8/128,14922.0,No,No,Yes,Yes
7541,06-02-2025,Outside Rangamati,27,M,Pixel 7a 8/128,14919.0,No,No,Yes,Yes
7542,06-02-2025,Rangamati Sadar,18,F,Note 14 Pro 5G 8/256,24069.0,No,No,Yes,Yes
7543,06-02-2025,Rangamati Sadar,34,M,Pixel 7a 8/128,26886.0,No,No,No,Yes
7544,06-02-2025,Outside Rangamati,33,F,Redmi Note 12 Pro 8/128,23992.0,No,No,Yes,Yes
7545,06-02-2025,Inside Rangamati,41,F,R-70 Turbo 5G 6/128,25852.0,No,Yes,Yes,No
7546,06-02-2025,Outside Rangamati,47,F,Moto G85 5G 8/128,22556.0,Yes,No,Yes,Yes
7547,06-02-2025,Rangamati Sadar,21,M,Redmi Note 12 Pro 8/128,23879.0,No,Yes,Yes,Yes
7548,06-02-2025,Outside Rangamati,39,F,Note 14 Pro 5G 8/256,22304.0,No,No,No,No
7549,06-02-2025,Outside Rangamati,34,M,Galaxy A55 5G 8/128,39429.0,No,Yes,No,Yes
7550,06-02-2025,Rangamati Sadar,26,F,Pixel 8 Pro 12/256,20295.0,No,Yes,No,No
7551,06-02-2025,Inside Rangamati,37,M,Galaxy A55 5G 8/128,18454.0,No,No,No,Yes
7552,06-02-2025,Inside Rangamati,33,M,Pixel 8 Pro 12/256,27649.0,No,No,No,Yes
7553,06-02-2025,Inside Rangamati,39,F,R-70 Turbo 5G 6/128,23573.0,Yes,Yes,No,No
7554,06-02-2025,Outside Rangamati,38,M,R-70 Turbo 5G 6/128,21513.0,No,No,Yes,Yes
7555,06-02-2025,Rangamati Sadar,33,M,Redmi Note 12 Pro 8/128,24304.0,Yes,Yes,No,Yes
7556,06-02-2025,Outside Rangamati,25,F,Note 14 Pro 5G 8/256,17307.0,Yes,Yes,No,No
7557,06-02-2025,Outside Rangamati,44,M,Pixel 8 Pro 12/256,20524.0,No,No,No,No
7558,07-02-2025,Outside Rangamati,43,F,Pixel 8 Pro 12/256,25286.0,No,No,Yes,Yes
7559,07-02-2025,Inside Rangamati,26,F,Note 11S 6/128,17959.0,No,Yes,No,No
7560,07-02-2025,Rangamati Sadar,21,M,Note 11S 6/128,24713.0,No,No,No,Yes
7561,07-02-2025,Inside Rangamati,34,M,Vivo Y200 5G 6/128,13886.0,Yes,No,No,Yes
7562,07-02-2025,Inside Rangamati,37,F,Narzo N53 4/64,20437.0,No,No,No,No
7563,07-02-2025,Outside Rangamati,40,F,Narzo N53 4/64,15754.0,Yes,Yes,No,No
7564,07-02-2025,Inside Rangamati,18,M,Galaxy S24 Ultra 12/256,12855.0,No,Yes,Yes,No
7565,07-02-2025,Inside Rangamati,44,M,Vivo Y200 5G 6/128,23607.0,No,No,No,Yes
7566,07-02-2025,Inside Rangamati,36,F,Galaxy M35 5G 8/128,24319.0,Yes,No,No,Yes
7567,07-02-2025,Inside Rangamati,49,F,iPhone 16 Pro Max 1TB,23923.0,No,No,No,Yes
7568,07-02-2025,Outside Rangamati,45,F,Galaxy A55 5G 8/128,17953.0,Yes,No,No,Yes
7569,07-02-2025,Outside Rangamati,43,F,Narzo N53 4/64,13230.0,Yes,Yes,No,Yes
7570,07-02-2025,Inside Rangamati,48,F,R-70 Turbo 5G 6/128,15467.0,No,Yes,No,Yes
7571,07-02-2025,Outside Rangamati,25,F,Note 14 Pro 5G 8/256,26156.0,Yes,No,No,Yes
7572,07-02-2025,Outside Rangamati,49,M,Narzo N53 4/64,19730.0,No,Yes,No,Yes
7573,07-02-2025,Rangamati Sadar,45,M,Galaxy A55 5G 8/128,39734.0,No,No,No,Yes
7574,07-02-2025,Inside Rangamati,39,F,R-70 Turbo 5G 6/128,26193.0,No,Yes,Yes,No
7575,07-02-2025,Rangamati Sadar,41,M,Note 11S 6/128,17881.0,No,No,Yes,Yes
7576,07-02-2025,Rangamati Sadar,46,F,Note 14 Pro 5G 8/256,24457.0,No,No,No,No
7577,07-02-2025,Outside Rangamati,45,F,Pixel 8 Pro 12/256,13919.0,No,No,No,No
7578,07-02-2025,Outside Rangamati,22,M,Narzo N53 4/64,26208.0,Yes,No,No,Yes
7579,07-02-2025,Rangamati Sadar,37,F,Note 11S 6/128,21160.0,Yes,No,Yes,No
7580,07-02-2025,Outside Rangamati,21,M,Vivo T3x 5G 8/128,22769.0,No,No,No,Yes
7581,07-02-2025,Rangamati Sadar,40,F,Narzo N53 4/64,25985.0,No,Yes,No,No
7582,07-02-2025,Outside Rangamati,45,M,Vivo Y200 5G 6/128,21811.0,No,Yes,No,Yes
7583,07-02-2025,Rangamati Sadar,29,M,Galaxy S24 Ultra 12/256,23165.0,No,Yes,Yes,No
7584,07-02-2025,Rangamati Sadar,38,F,Note 14 Pro 5G 8/256,23271.0,No,No,No,No
7585,07-02-2025,Outside Rangamati,20,M,Narzo N53 4/64,21452.0,Yes,No,No,No
7586,07-02-2025,Outside Rangamati,29,M,Narzo N53 4/64,15925.0,Yes,Yes,No,No
7587,07-02-2025,Outside Rangamati,24,F,Moto G85 5G 8/128,12967.0,No,No,No,Yes
7588,07-02-2025,Outside Rangamati,50,M,Moto G85 5G 8/128,14778.0,No,No,No,Yes
7589,07-02-2025,Rangamati Sadar,37,M,Redmi Note 12 Pro 8/128,19742.0,Yes,Yes,No,Yes
7590,07-02-2025,Outside Rangamati,43,F,Note 14 Pro 5G 8/256,23250.0,No,No,No,No
7591,07-02-2025,Rangamati Sadar,46,F,Galaxy M35 5G 8/128,25555.0,No,Yes,No,No
7592,07-02-2025,Rangamati Sadar,27,M,Redmi Note 12 Pro 8/128,27887.0,No,No,Yes,No
7593,08-02-2025,Outside Rangamati,29,F,Galaxy A55 5G 8/128,15108.0,No,No,Yes,No
7594,08-02-2025,Inside Rangamati,29,M,iPhone 16 Pro Max 1TB,58596.0,No,Yes,No,Yes
7595,08-02-2025,Outside Rangamati,47,M,Pixel 7a 8/128,15343.0,No,No,No,Yes
7596,08-02-2025,Rangamati Sadar,43,M,Redmi Note 12 Pro 8/128,27370.0,No,No,Yes,Yes
7597,08-02-2025,Outside Rangamati,38,M,Moto G85 5G 8/128,26783.0,No,No,No,Yes
7598,08-02-2025,Outside Rangamati,48,M,R-70 Turbo 5G 6/128,22406.0,Yes,Yes,No,Yes
7599,08-02-2025,Rangamati Sadar,44,F,Redmi Note 12 Pro 8/128,21682.0,Yes,Yes,No,Yes
7600,08-02-2025,Outside Rangamati,40,F,Galaxy A55 5G 8/128,23471.0,Yes,No,No,Yes
7601,08-02-2025,Outside Rangamati,20,F,Note 14 Pro 5G 8/256,14753.0,Yes,Yes,No,Yes
7602,08-02-2025,Outside Rangamati,42,F,Vivo T3x 5G 8/128,22481.0,No,No,No,Yes
7603,08-02-2025,Inside Rangamati,35,M,Galaxy S24 Ultra 12/256,17208.0,Yes,No,No,Yes
7604,08-02-2025,Outside Rangamati,25,F,Narzo N53 4/64,13262.0,Yes,Yes,Yes,Yes
7605,08-02-2025,Outside Rangamati,44,M,Galaxy M35 5G 8/128,26563.0,No,Yes,No,Yes
7606,08-02-2025,Inside Rangamati,18,M,Moto G85 5G 8/128,25632.0,No,Yes,No,No
7607,08-02-2025,Inside Rangamati,40,F,iQOO Z7 5G 6/128,20768.0,Yes,No,No,Yes
7608,08-02-2025,Outside Rangamati,41,M,Moto G85 5G 8/128,26002.0,No,No,Yes,Yes
7609,08-02-2025,Rangamati Sadar,37,M,Galaxy M35 5G 8/128,24729.0,No,No,No,No
7610,08-02-2025,Inside Rangamati,47,F,Narzo N53 4/64,23618.0,Yes,Yes,No,Yes
7611,08-02-2025,Rangamati Sadar,33,M,R-70 Turbo 5G 6/128,25415.0,Yes,Yes,No,Yes
7612,08-02-2025,Inside Rangamati,35,F,Pixel 8 Pro 12/256,19936.0,No,No,Yes,No
7613,08-02-2025,Inside Rangamati,23,F,Narzo N53 4/64,23480.0,No,No,No,Yes
7614,08-02-2025,Rangamati Sadar,50,M,iPhone 16 Pro Max 1TB,200465.0,Yes,No,Yes,Yes
7615,08-02-2025,Rangamati Sadar,36,M,Note 11S 6/128,21793.0,No,Yes,Yes,Yes
7616,08-02-2025,Outside Rangamati,41,F,iQOO Neo 9 Pro 5G 12/256,12999.0,No,No,Yes,Yes
7617,08-02-2025,Inside Rangamati,36,M,Vivo Y200 5G 6/128,12983.0,Yes,No,No,Yes
7618,08-02-2025,Rangamati Sadar,34,F,Note 11S 6/128,18280.0,No,No,Yes,Yes
7619,08-02-2025,Inside Rangamati,38,F,Galaxy S24 Ultra 12/256,26421.0,No,Yes,No,No
7620,08-02-2025,Outside Rangamati,40,M,Narzo N53 4/64,22114.0,Yes,No,No,Yes
7621,08-02-2025,Rangamati Sadar,28,F,Pixel 8 Pro 12/256,111759.0,No,No,No,No
7622,08-02-2025,Inside Rangamati,24,M,Redmi Note 12 Pro 8/128,20668.0,Yes,No,No,Yes
7623,08-02-2025,Inside Rangamati,41,F,iPhone 16 Pro Max 1TB,66912.0,No,No,No,No
7624,08-02-2025,Inside Rangamati,29,F,Pixel 8 Pro 12/256,17134.0,Yes,No,Yes,No
7625,08-02-2025,Inside Rangamati,43,M,Pixel 7a 8/128,44067.0,Yes,No,No,No
7626,08-02-2025,Rangamati Sadar,32,F,Galaxy A55 5G 8/128,22357.0,No,Yes,Yes,Yes
7627,09-02-2025,Outside Rangamati,38,M,Galaxy S24 Ultra 12/256,16644.0,Yes,Yes,No,Yes
7628,09-02-2025,Inside Rangamati,23,M,iQOO Z7 5G 6/128,23302.0,No,No,No,No
7629,09-02-2025,Inside Rangamati,50,M,iQOO Neo 9 Pro 5G 12/256,14918.0,No,Yes,No,No
7630,09-02-2025,Outside Rangamati,29,F,iQOO Neo 9 Pro 5G 12/256,13519.0,No,No,No,Yes
7631,09-02-2025,Rangamati Sadar,42,M,Galaxy A55 5G 8/128,21612.0,No,No,Yes,Yes
7632,09-02-2025,Outside Rangamati,36,M,Narzo N53 4/64,15271.0,No,No,Yes,Yes
7633,09-02-2025,Outside Rangamati,44,F,Note 14 Pro 5G 8/256,13835.0,No,Yes,No,Yes
7634,09-02-2025,Inside Rangamati,20,M,Galaxy M35 5G 8/128,26834.0,No,No,Yes,Yes
7635,09-02-2025,Inside Rangamati,47,F,Moto G85 5G 8/128,14485.0,Yes,No,No,Yes
